Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.0015542857581749558 0.00010999999
GALEX:NUV 0.23119646641474512 0.0013857142766937613 2.6457514e-05
SDSS:u' 0.3519021246126397 0.002259999979287386 1e-05
SDSS:g' 0.48199694202385923 0.002054999931715429 5.099019e-05
SDSS:r' 0.6246977662012919 0.0020650000078603625 4.1231055e-05
SDSS:i' 0.7634912086792646 0.0032500000670552254 3.1622778e-05
SDSS:z' 0.9017941824088558 0.002409999957308173 1e-05
SDSS:u 0.3519021246126397 0.0022789999609813096 0.00013114876
SDSS:g 0.4819969420238593 0.0020533333429031903 8.5440035e-05
SDSS:r 0.6246977662012919 0.0020855555259105233 8.5440035e-05
SDSS:i 0.7634912086792645 0.0032299999406354297 0.00012489995
SDSS:z 0.9017941824088559 0.0023688889470779234 8.246211e-05
2MASS:J 1.2390166060505872 0.0034417647402733564 0.0004118252
2MASS:H 1.6494770729023382 0.004318823654423742 0.0006142475
2MASS:Ks 2.163785333814508 0.007213077006431727 0.0007711679
:=3.6um 3.599986286565157 0.009669999592006207 0.0002
:=4.5um 4.499969349004068 0.012600000016391277 0.0002
WISE:W1 3.350010705106716 0.009173999726772308 0.0006728298
WISE:W2 4.600019302768061 0.013191666454076767 0.00067082036
WISE:W3 11.559823320737253 0.030016666743904352 0.0016248077
WISE:W4 22.090668189521775 0.07517272640358318 0.007206941
Spitzer/MIPS:24 23.674678828081813 0.07079999893903732 0.0004
Spitzer/MIPS:70 71.41996807699637 0.08630000054836273 0.0092
Herschel/PACS:70 69.99917297095358 0.05130000039935112 0.0025
Herschel/PACS:100 100.00081990726842 0.05420000106096268 0.003
Herschel/PACS:160 160.0002444361424 0.04470000043511391 0.006
"2-10 keV (XMM)" 0.00020675341931034483 1.26e-07 8.28e-09
"0.5-2 keV (XMM)" 0.0009926902582781457 2.32e-07 2.32e-08
"W1 (WISE)" 3.3533831991051453 0.009246666666666667 0.00021067937725368374
"W2 (WISE)" 4.60510688172043 0.013199999999999998 0.00025759722436392824
"W3 (WISE)" 11.574998378378377 0.030766666666666664 0.0013754377485004547
"W4 (WISE)" 22.0435630882353 0.0709 0.0031253159840246556
"60 microns (IRAS)" 59.958491599999995 0.117 0.051
"100 microns (IRAS)" 99.93081933333333 0.155 0.052
"24 microns (MIPS)" 23.60570535433071 0.06745000000000001 9.510021030470962e-05
