Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.0024300001095980406 6e-05
GALEX:NUV 0.23119646641474512 0.0027600000612437725 3e-05
SDSS:g' 0.48199694202385923 0.012299999594688416 0.0006
SDSS:r' 0.6246977662012919 0.019500000402331352 0.0011
SDSS:i' 0.7634912086792645 0.02459999918937683 0.0018
2MASS:J 1.239016606050587 0.02386000007390976 0.0031654385
2MASS:H 1.649477072902339 0.03145999982953072 0.0049122297
2MASS:Ks 2.1637853338145083 0.031271428401981084 0.0034481878
WISE:W1 3.350010705106716 0.03595000132918358 0.0015033296
WISE:W2 4.600019302768061 0.037300001829862595 0.0014
WISE:W3 11.559823320737253 0.15700000524520874 0.004
WISE:W4 22.090668189521775 0.47300000488758087 0.01811077
Herschel/PACS:70 69.99917297095358 1.4299999475479126 0.07
Herschel/PACS:160 160.0002444361424 1.9199999570846558 0.1
:=250um 249.99371080720482 0.7739999890327454 0.053
:=350um 349.99995096608495 0.30000001192092896 0.025
:=500um 499.99576043629816 0.10700000077486038 0.018
:=1.4GHz 214137.47000000003 0.0142000000923872 0.0014142137
"W1 (WISE)" 3.3533831991051453 0.037566666666666665 0.00078161691383951
"W2 (WISE)" 4.60510688172043 0.037566666666666665 0.0007345549673101394
"W3 (WISE)" 11.574998378378377 0.16466666666666666 0.0025444852131619867
"W4 (WISE)" 22.0435630882353 0.4453333333333333 0.010421002830821993
"3.6 microns (IRAC)" 3.5520433412322276 0.0357 0.00329
"4.5 microns (IRAC)" 4.494639550224888 0.0318 0.00293
"5.8 microns (IRAC)" 5.732169369024856 0.0571 0.00473
"8.0 microns (IRAC)" 7.86856845144357 0.14 0.00905
"12 microns (IRAS)" 11.99169832 0.224 0.0425
"25 microns (IRAS)" 24.982704833333333 0.57 0.0134
"60 microns (IRAS)" 59.958491599999995 1.4 0.0977
"100 microns (IRAS)" 99.93081933333333 1.99 0.159
"24 microns (MIPS)" 23.60570535433071 0.4085 0.0003141273627050022
1.4GHz 214137.47 0.015 0.001
