Filter Wave Flux F_er
GALEX:NUV 0.23119646641474512 0.001229999994393438 3.1622778e-05
SDSS:g' 0.48199694202385923 0.002050000010058284 6e-05
SDSS:r' 0.6246977662012919 0.004470000043511391 0.00015
SDSS:i' 0.7634912086792645 0.006930000148713589 0.00022
2MASS:J 1.239016606050587 0.01960666643248664 0.00221
2MASS:H 1.6494770729023387 0.024804444673160713 0.003258911
2MASS:Ks 2.1637853338145083 0.01088857145181724 0.0023004347
WISE:W1 3.350010705106716 0.009324000030755997 0.00039025632
WISE:W2 4.600019302768061 0.012550000101327896 0.0004
WISE:W3 11.559823320737253 0.12200000137090683 0.004
WISE:W4 22.090668189521775 0.3630000054836273 0.014
IRAS:60 61.84986032885642 1.2599999904632568 0.11
IRAS:100 101.94941780588996 4.019999980926514 0.32
:=1.4GHz 214137.47000000003 0.008700000122189522 0.0006
"W1 (WISE)" 3.3533831991051453 0.012456666666666666 0.00023035529080097118
"W2 (WISE)" 4.60510688172043 0.014233333333333334 0.00026134944040498724
"W3 (WISE)" 11.574998378378377 0.132 0.0020028931574100502
"W4 (WISE)" 22.0435630882353 0.3463333333333333 0.00772066059349846
"3.6 microns (IRAC)" 3.5520433412322276 0.0127 0.00164
"4.5 microns (IRAC)" 4.494639550224888 0.0143 0.00197
"5.8 microns (IRAC)" 5.732169369024856 0.0225 0.0027
"8.0 microns (IRAC)" 7.86856845144357 0.0736 0.00475
"12 microns (IRAS)" 11.99169832 0.2 0.022
"25 microns (IRAS)" 24.982704833333333 0.476 0.014
"60 microns (IRAS)" 59.958491599999995 0.508 0.0406
