Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.00024450000637443736 1.4142135e-05
GALEX:NUV 0.23119646641474512 0.0005485000147018582 1.5556348e-05
SDSS:g' 0.48199694202385923 0.0038499999791383743 0.00016
SDSS:r' 0.6246977662012919 0.0073899999260902405 0.00024
SDSS:i' 0.7634912086792645 0.009600000455975533 0.0003
SDSS:u 0.3519021246126397 0.002524999901652336 2.236068e-05
SDSS:g 0.48199694202385923 0.006585000082850456 1.4142135e-05
SDSS:z 0.9017941824088558 0.02019999921321869 0.0001
2MASS:J 1.239016606050587 0.014130000211298465 0.0018000001
2MASS:H 1.6494770729023385 0.022019999846816064 0.0031559467
2MASS:Ks 2.1637853338145083 0.026799999177455902 0.0022068077
WISE:W1 3.3500107051067167 0.038616666570305824 0.0016613246
WISE:W2 4.600019302768061 0.04488333376745383 0.0017406895
WISE:W3 11.559823320737253 0.19380000233650208 0.0060827625
WISE:W4 22.090668189521775 0.8145999908447266 0.03214032
:=1.4GHz 214137.47 0.02886666605869929 0.0015652475
"W1 (WISE)" 3.3533831991051453 0.0406 0.0009072777964879335
"W2 (WISE)" 4.60510688172043 0.0471 0.0009377195742864709
"W3 (WISE)" 11.574998378378377 0.206 0.00339580623711071
"W4 (WISE)" 22.0435630882353 0.8073333333333332 0.01704448591187191
"3.6 microns (IRAC)" 3.5520433412322276 0.03315 1.3466283822940908e-05
"12 microns (IRAS)" 11.99169832 0.226 0.0339
"25 microns (IRAS)" 24.982704833333333 1.05 0.0203
"60 microns (IRAS)" 59.958491599999995 4.34 0.304
"100 microns (IRAS)" 99.93081933333333 4.32 0.345
"24 microns (MIPS)" 23.60570535433071 0.8354999999999999 0.0002639625731045976
"4.89 GHz (VLA)" 61307.251124744376 0.011300000000000001 0.0008275868534480232
"1.46 GHz (VLA)" 205337.3 0.0269 0.0014
1.4GHz 214137.47 0.0284 0.001
