Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 2.8399999791872688e-05 4e-06
GALEX:NUV 0.23119646641474512 6.22000006842427e-05 4.3e-06
SDSS:g' 0.48199694202385923 0.0035500000230968 0.00025
SDSS:r' 0.6246977662012919 0.008249999955296516 0.00062
SDSS:i' 0.7634912086792645 0.011800000444054604 0.0001
2MASS:J 1.239016606050587 0.01991818193346262 0.0024041631
2MASS:H 1.6494770729023385 0.028072727166793564 0.0040398017
2MASS:Ks 2.1637853338145083 0.0314142858343465 0.0030757112
WISE:W1 3.350010705106716 0.04192000105977058 0.0018439088
WISE:W2 4.600019302768061 0.05558333297570547 0.0023173261
WISE:W3 11.559823320737253 0.1730000004172325 0.004
WISE:W4 22.090668189521775 0.4032000005245209 0.016583124
IRAS:25 23.880234028994746 0.44599999487400055 0.03244996
IRAS:60 61.84986032885642 0.6869999766349792 0.048795495
IRAS:100 101.94941780588998 1.8149999380111694 0.38587564
Herschel/PACS:70 69.99917297095358 0.6970000267028809 0.053740114
Herschel/PACS:160 160.0002444361424 0.6890000104904175 0.083
Herschel/SPIRE:250 249.99371080720482 0.39800000190734863 0.073
:=250um 249.99371080720482 0.39800000190734863 0.073
"W1 (WISE)" 3.3533831991051453 0.04526666666666667 0.0009770020470807623
"W2 (WISE)" 4.60510688172043 0.05753333333333333 0.0011302428942488423
"W3 (WISE)" 11.574998378378377 0.18200000000000002 0.0029758991918410137
"W4 (WISE)" 22.0435630882353 0.3773333333333333 0.007833492196970646
"3.6 microns (IRAC)" 3.5520433412322276 0.0488 0.00405
"4.5 microns (IRAC)" 4.494639550224888 0.05253333333333334 0.004430448059733913
"5.8 microns (IRAC)" 5.732169369024856 0.0737 0.005084314899767716
"8.0 microns (IRAC)" 7.86856845144357 0.14 0.00646
"12 microns (IRAS)" 11.99169832 0.207 0.0166
"25 microns (IRAS)" 24.982704833333333 0.447 0.0083
"60 microns (IRAS)" 59.958491599999995 0.678 0.0339
"24 microns (MIPS)" 23.60570535433071 0.362 0.0002979412693803931
